Genesymbol_phosphosite,Gene,Log2change,p-value,adj_pvalue
E41L2_S34,E41L2,0.659924558402378,0.0378,0.1252
E41L2_S8,E41L2,1.0496307677246,0.00126,0.0170083018867925
E41L3_S3,E41L3,0.739848102699327,0.0105,0.0584266666666667
E41L5_S4,E41L5,-0.214124805352847,0.3713702943759,0.528208586831726
ECH1_S3,ECH1,-0.53605290024021,0.0648,0.174203017617058
ECH1_S4,ECH1,-0.799087306074004,0.00114,0.0159919327731092
ECHD1_S1,ECHD1,-0.941106310946431,0.00771,0.0474928413284133
ECHD2_T5,ECHD2,-0.333423733725192,0.05,0.148870392390012
ECHM_S2,ECHM,-1.02147972741045,0.0672,0.17881912858661
EDC3_S3,EDC3,1.01435529297707,0.00329,0.0280584040747029
EDC3_S7,EDC3,-0.298658315564515,0.144223453644225,0.283573159873636
EDC4_S10,EDC4,0.613531652917927,0.0663,0.177271970101442
EDC4_S28,EDC4,-0.321928094887362,0.193506375023943,0.342301173946025
EDC4_S3,EDC4,-0.16349873228288,0.215148304882604,0.367483871368377
EDC4_S6,EDC4,0.124328135002202,0.715958308647095,0.809372282100373
EDC4_T1,EDC4,-0.263034405833794,0.150088266489644,0.291264112948787
EEA1_S2,EEA1,0.0285691521967709,0.822940404176291,0.884585864802504
EEPD1_S3,EEPD1,-0.475084882948783,0.0438,0.137523761755486
EF1A1_Y7,EF1A1,-0.84799690655495,0.015,0.0714068441064639
EF1A2_Y7,EF1A2,-0.84799690655495,0.015,0.0714068441064639
EF1A3_Y7,EF1A3,-0.84799690655495,0.015,0.0714068441064639
EF1B_S2,EF1B,2.10433665981474,0.0377,0.1252
EF1D_S10,EF1D,0.6959938131099,0.123177240613877,0.257889473659823
EF1D_S19,EF1D,-1.25701061820602,0.000446,0.00966912554112554
EF1D_S2,EF1D,0.55581615506164,0.705563789489204,0.801966286373566
EF1D_S26,EF1D,0.150559676575381,0.833126091649433,0.892087976690263
EF1D_S3,EF1D,0.176322772640463,0.37151229015543,0.528260519335149
EF1D_T6,EF1D,-0.443606651475615,0.0625,0.171131765992346
EF2_T2,EF2,-0.20163386116965,0.558153548009316,0.685106119713396
EF2_T4,EF2,-0.815575428862572,0.574493394482026,0.699154903124619
EF2_T7,EF2,-0.20163386116965,0.673198592420289,0.777420254912421
EFR3A_S16,EFR3A,-0.238786859587116,0.249772395262879,0.403929404111642
EGFR_S11,EGFR,-0.400537929583729,0.100650588965298,0.227874389483821
EGFR_S12,EGFR,1.0703893278914,0.0168,0.0766251366120219
EGFR_S6,EGFR,-1.0703893278914,0.00656,0.0431134908136483
EGFR_T7,EGFR,-0.286881147788162,0.205412651950236,0.356323713531965
EH1L1_S4,EH1L1,0.604071323668861,0.0117,0.0620694915254237
EHBP1_S13,EHBP1,-0.687060688339892,0.128390504419258,0.264424430199676
EHBP1_S3,EHBP1,-0.411426245726465,0.20577681930458,0.356708311207109
EHBP1_T4,EHBP1,-0.400537929583729,0.265653076494293,0.421543284880678
EHBP1_T4_S13,EHBP1,-0.622930350920177,0.107478906872814,0.237878676741865
EHD2_S12,EHD2,0.422233000683048,0.418457621596415,0.570706908756766
EHD2_S18,EHD2,0.632268215499513,0.105113007493617,0.234148143715459
EI24_S3,EI24,-1.26303440583379,0.228281588051581,0.382224738536382
EI2BD_S3,EI2BD,-0.176322772640463,0.375993785935463,0.532684926285544
EI2BE_S3,EI2BE,0.321928094887362,0.531113484719335,0.664621771982616
EIF2A_S4,EIF2A,-0.53605290024021,0.0068,0.0442264935064935
EIF3B_S14,EIF3B,-0.176322772640463,0.548393874989727,0.677109597127355
EIF3B_S18,EIF3B,-0.286881147788162,0.611583701757048,0.728810605488721
EIF3B_S3,EIF3B,-0.948600847493355,0.136681670197178,0.274789965615202
EIF3C_S1,EIF3C,-0.748461233004036,0.107984968595721,0.238645482546217
EIF3C_S3,EIF3C,-0.422233000683048,0.220338893319107,0.373420364718135
EIF3C_S4,EIF3C,-1.1243281350022,0.000444,0.00966761739130435
EIF3C_S6,EIF3C,-0.333423733725192,0.121687196205293,0.256269755507194
EIF3C_S9,EIF3C,-0.263034405833794,0.610322577187249,0.728073419716723
EIF3G_S10,EIF3G,-0.475084882948783,0.0458,0.141322489217498
EIFCL_S1,EIFCL,-0.748461233004036,0.107984968595721,0.238645482546217
EIFCL_S3,EIFCL,-0.422233000683048,0.220338893319107,0.373420364718135
EIFCL_S4,EIFCL,-1.1243281350022,0.000444,0.00966761739130435
EIFCL_S6,EIFCL,-0.333423733725192,0.121687196205293,0.256269755507194
EIFCL_S9,EIFCL,-0.263034405833794,0.610322577187249,0.728073419716723
ELF1_S8,ELF1,0.594548549550354,0.00219,0.0223934959349594
ELF1_S9,ELF1,0.189033824390017,0.588750402260379,0.710301617566846
ELF2_S2,ELF2,2.3305584000308,0.0401,0.129561806451613
ELF4_T2,ELF4,-1.10433665981474,0.111022061426276,0.241846554697244
ELF4_T4,ELF4,0.298658315564515,0.445804950584964,0.594406600779952
ELYS_S10,ELYS,0.238786859587116,0.431849800380366,0.581037007935101
ELYS_S11,ELYS,-0.189033824390017,0.119653008114618,0.25358538495049
ELYS_S14,ELYS,-0.22650852980868,0.134431367576403,0.271355215164299
ELYS_S2,ELYS,0.367371065648529,0.231618380933686,0.385465865217679
EM55_S3,EM55,-0.37851162325373,0.0272,0.102035655430712
EMAL3_S3,EMAL3,0.941106310946431,0.0118,0.0622046315789474
EMAL3_S4,EMAL3,0.214124805352847,0.312866120721997,0.469674320316475
EMAL4_S1,EMAL4,-0.669026765509631,0.374381131883835,0.531735878750495
EMAL4_S2,EMAL4,0.7311832415722,0.000272,0.00763789944134078
EMAL4_S3,EMAL4,1.07724299893246,0.082181139560259,0.199349927360775
EMAL4_S4,EMAL4,0.189033824390017,0.0978,0.223747099132024
EMAL4_S9,EMAL4,-0.298658315564515,0.295801362904197,0.452027617779741
EMAL4_T14,EMAL4,-0.0426443374084937,0.842772227931766,0.899776398886205
EMAL4_T16,EMAL4,-0.27500704749987,0.110015052860513,0.240519117431963
EMAL4_T6,EMAL4,-0.176322772640463,0.481898867910676,0.62392697272406
EMD_S2,EMD,-0.0976107966264223,0.858757137977243,0.910968063939357
EMD_S3,EMD,-0.214124805352847,0.082,0.199057682985943
EMSA1_S22,EMSA1,0.16349873228288,0.370140037714024,0.526757973535616
EMSA1_S3,EMSA1,0.575312330687437,0.00225,0.022536
EMSY_S6,EMSY,-0.0840642647884746,0.725079512936871,0.817101305307797
ENAH_S3,ENAH,1.03562390973072,0.0153,0.0720812793979304
ENL_S1,ENL,0.722466024471091,0.139954596755954,0.279452474905697
ENOA_S7,ENOA,0.632268215499513,0.204113551891131,0.354843811599353
ENPL_T26,ENPL,0.713695814843359,0.174508085578053,0.319463001403053
EP15R_S1,EP15R,0.650764559116902,0.150373074485824,0.291264112948787
EP15R_S10,EP15R,-0.16349873228288,0.68688329856178,0.786265499245119
EP15R_S13,EP15R,-0.485426827170242,0.010232455171486,0.0575776803357325
EP15R_S6,EP15R,-0.22650852980868,0.341524018610265,0.499664704995678
EP300_T4,EP300,-0.464668267003444,0.175841313448057,0.320923213464967
EP400_S19,EP400,0.263034405833794,0.319237446594553,0.476524927733389
EP400_S3,EP400,0.704871964456353,0.111274493739755,0.242077612792656
EPHB4_S7,EPHB4,-0.545968369105293,0.00783,0.0479958873929009
EPIPL_S5,EPIPL,-0.53605290024021,0.00546,0.0379773333333333
EPN1_S24,EPN1,-0.286881147788162,0.0533,0.153936793540946
EPN1_S7,EPN1,-0.613531652917927,0.200512965914959,0.350617644309398
EPN1_S8,EPN1,-0.263034405833794,0.32165463061407,0.478738444054436
EPN1_S9,EPN1,-0.321928094887362,0.0846,0.202904156712852
EPN1_T1,EPN1,-0.0976107966264223,0.670887217007684,0.77555084295305
EPN4_S16,EPN4,-0.344828496997441,0.112631011561611,0.244074472479683
EPN4_T11,EPN4,0.27500704749987,0.434994337835005,0.583565937283071
EPN4_T9,EPN4,0.238786859587116,0.457937081973713,0.604945636118268
EPS15_S1,EPS15,-0.879705766282288,0.14336904638617,0.283008350138723
EPS15_S15,EPS15,0.0565835283663675,0.921169071045582,0.951178290267273
EPS15_S2,EPS15,-0.641546029087524,0.130567226924392,0.267309216401216
EPS15_S5,EPS15,-0.028569152196771,0.931034328669404,0.956443045989971
EPS15_S6,EPS15,-0.650764559116902,0.0602,0.167211092623405
EPS15_T3,EPS15,0.443606651475615,0.0129,0.0655870050761421
EPS8_S3,EPS8,1.11103131238874,0.00042,0.00943985840707965
ERBB3_S3,ERBB3,-0.31034012061215,0.076,0.191452716297787
ERBIN_S3,ERBIN,0.238786859587116,0.229784855042888,0.383715423159314
ERBIN_T5,ERBIN,-0.823749360308273,0.18538415105035,0.331928433485932
ERCC5_S6,ERCC5,0.176322772640463,0.596444478391598,0.715517421002379
ERMP1_S3,ERMP1,1.13750352374994,0.0131,0.0661338709677419
ERRFI_S1,ERRFI,-0.55581615506164,0.242483937257843,0.396460841589056
ERRFI_S3,ERRFI,0.443606651475615,0.366837614790335,0.52361224595961
ES8L2_S18,ES8L2,0.22650852980868,0.532042173262048,0.665384853169313
ES8L2_S19,ES8L2,0.263034405833794,0.439595415896372,0.58816292888299
ES8L2_S3,ES8L2,0.713695814843359,0.019483142839336,0.083681233933162
ES8L2_S6,ES8L2,-2.10433665981474,8.76e-05,0.00391697142857143
EST1A_S3,EST1A,0.632268215499513,0.0635,0.172633495934959
ESYT1_S3,ESYT1,-0.526068811667588,0.028,0.10386962962963
ESYT2_S3,ESYT2,-0.344828496997441,0.726858614754492,0.818185646817374
ESYT2_S4,ESYT2,-0.55581615506164,0.054026679211593,0.155497476719344
ETFD_S3,ETFD,-0.823749360308273,0.00121,0.0165565027322404
ETS1_S4,ETS1,-0.0840642647884746,0.683333428883982,0.78473890680262
ETV6_S7,ETV6,0.0143552929770701,0.978020749435647,0.986491019773156
ETV6_T4,ETV6,-0.176322772640463,0.395682850702197,0.551708252686238
EVA1A_T4,EVA1A,-3.5837597536395,9.56e-07,0.000473483636363636
EVA1A_T8,EVA1A,-1.26903314645524,0.128092481158069,0.264203931482541
EVA1B_T4,EVA1B,-3.5837597536395,9.56e-07,0.000473483636363636
EVI2B_S3,EVI2B,0.0976107966264223,0.797929732152289,0.867872570269368
EVI2B_S4,EVI2B,0.333423733725192,0.319868897899561,0.477183032672327
EVI2B_T2,EVI2B,0.516015147003665,0.238247708844393,0.39209481626445
EVL_S3,EVL,0.739848102699327,0.0118,0.0622046315789474
EVL_S7,EVL,0.84799690655495,0.00147,0.0183585037406484
EVL_S8,EVL,0.20163386116965,0.721650155003898,0.81433618212247
EX3L4_S2,EX3L4,-0.622930350920177,0.0192,0.0832498701298701
EXOC1_T2,EXOC1,1.11103131238874,0.000336,0.00854156345177665
EXOC1_T5,EXOC1,0.992768430768924,0.0123,0.0637664596273292
EXOC2_S3,EXOC2,0.963474123974886,0.00144,0.0181193969849246
EXOC4_S3,EXOC4,-0.0143552929770701,0.952449609586025,0.970865258311426
EXOC7_S10,EXOC7,-0.189033824390017,0.121616452091673,0.256269755507194
EXOC7_Y9,EXOC7,0.070389327891398,0.582178080869516,0.704408753079134
EXOC8_S3,EXOC8,-0.454175893185802,0.172882397232818,0.317489932285278
EXOC8_S4,EXOC8,-0.454175893185802,0.277728446500505,0.433290984446894
F102A_S3,F102A,0.584962500721156,0.00587,0.0398873270013569
F102B_S3,F102B,1.13750352374994,0.00498,0.0355268376068376
F104A_S17,F104A,-0.0976107966264223,0.429914705473674,0.579981857429299
F117A_S1,F117A,-0.189033824390017,0.650337142993952,0.759535543869802
F117B_S1,F117B,1.01435529297707,0.000874,0.0135931428571429
F117B_S2,F117B,0.411426245726465,0.105210726068576,0.234148143715459
F117B_S3,F117B,0.970853654340484,0.0117,0.0620694915254237
F120A_S14,F120A,0.286881147788162,0.140761586360039,0.280182173506127
F120A_S7,F120A,1.38404980679516,0.00186,0.0207458351893096
F120A_S8,F120A,-0.31034012061215,0.150157374105564,0.291264112948787
F122A_S1,F122A,-0.485426827170242,0.0942,0.218202405180389
F122A_S10,F122A,-0.748461233004036,0.0351,0.11966017699115
F122A_S12,F122A,-0.27500704749987,0.026,0.0996998468606432
F122A_S3,F122A,0.782408564927373,0.0233,0.0932745003996803
F122A_S8,F122A,0.111031312388744,0.362381907772426,0.519310630606724
F122B_S1,F122B,-0.464668267003444,0.157498068519149,0.297417167098001
F122B_S3,F122B,-0.27500704749987,0.231679763239859,0.385465865217679
F134A_S5,F134A,-0.344828496997441,0.138119404541022,0.277010878628258
F134C_S16,F134C,-0.443606651475615,0.00356,0.0295173509933775
F134C_S3,F134C,0.333423733725192,0.29457029245267,0.450996033201764
F169A_S5,F169A,1.22032995487956,0.0179,0.0796828444444444
F169A_S8,F169A,0.0143552929770701,0.951995689210987,0.970865258311426
F16A2_S3,F16A2,-0.111031312388744,0.663047364295888,0.769356163205238
F16P1_T2,F16P1,-1.24488705912353,0.000174,0.00569537254901961
F16P1_Y10,F16P1,-1.22650852980868,0.00104,0.0152290058479532
F16P2_Y8,F16P2,-1.85199883711245,0.0644,0.17393376344086
F1711_S1,F1711,-0.0565835283663676,0.798788655185561,0.868504903423641
F1711_S11,F1711,-0.028569152196771,0.925070629608239,0.953633946701947
F1711_S3,F1711,-1.799087306074,0.0327,0.113802362751911
F1711_S4,F1711,0.0565835283663675,0.769481840743168,0.849098023877781
F1711_S5,F1711,0.176322772640463,0.346258092944406,0.503661089397399
F234A_S2,F234A,-1.02856915219677,0.00253,0.0240422011385199
F261_S3,F261,-0.333423733725192,0.499297534365372,0.637715392017797
F262_S3,F262,-0.31034012061215,0.0511,0.150181220657277
F263_S3,F263,-0.613531652917927,0.00254,0.0240459735349716
F91A1_S3,F91A1,-1.02147972741045,0.0152,0.0718128301886792
FA53C_S1,FA53C,0.16349873228288,0.150339377148672,0.291264112948787
FA65A_S3,FA65A,-0.516015147003665,0.0378,0.1252
FA65A_S7,FA65A,-0.36737106564853,0.0507,0.149620271066588
FA65B_S1,FA65B,-0.189033824390017,0.421859245250402,0.572850081402932
FA76B_S5,FA76B,-0.0143552929770701,0.886302926257054,0.930135174915198
FA83G_S1,FA83G,-0.632268215499513,0.0463,0.142251779141104
FA83G_S3,FA83G,-0.985500430304885,0.00686,0.0445011398963731
FA83G_S4,FA83G,-0.0840642647884746,0.730641864198945,0.821439001149342
FA83H_S1,FA83H,0.925999418556223,0.00132,0.0172599477806788
FA83H_S2,FA83H,0.321928094887362,0.31729471045118,0.47476471355886
FA83H_S3,FA83H,0.687060688339892,0.000244,0.00718795294117647
FABPL_S4,FABPL,0.505890929729957,0.48007583581476,0.622427397134246
FABPL_S5,FABPL,-0.985500430304885,0.366884059718904,0.52361224595961
FABPL_T6,FABPL,0.978195629681652,0.00745,0.0465206982543641
FAK1_S25,FAK1,0.0143552929770701,0.947414636144016,0.96849407997739
FAK1_T6,FAK1,1.22650852980868,0.0842,0.202630273906776
FAK1_Y7,FAK1,0.773996325111173,0.0168,0.0766251366120219
FAK2_S3,FAK2,-0.411426245726465,0.00807,0.0490467961165049
FARP1_S11,FARP1,0.565597175854225,0.274100665957063,0.429898855819573
FARP1_S11_S17,FARP1,0.773996325111173,0.0252,0.0981349922239502
FARP1_S12,FARP1,-0.111031312388744,0.459978275556249,0.606514018963089
FARP1_S13,FARP1,-0.910732661902913,0.038498415257377,0.126597504924491
FARP1_S22,FARP1,-0.713695814843359,0.0444,0.138539065420561
FARP1_S3,FARP1,0.214124805352847,0.804425612122536,0.871606115428313
FARP1_S7,FARP1,-1.09085343045111,0.000172,0.00566694736842105
FARP1_S8,FARP1,0.632268215499513,0.043,0.135949494949495
FARP1_T11,FARP1,-0.111031312388744,0.677492343437949,0.780331567602863
FAS_S16,FAS,0.189033824390017,0.455413772106357,0.602565963199111
FAS_S3,FAS,0.443606651475615,0.558131365826556,0.685106119713396
FBLN2_S3,FBLN2,1.18269229751619,0.144689421048122,0.284037386768057
FBLN5_T2,FBLN5,-0.27500704749987,0.11511667939644,0.24817233336951
FBN1_S16,FBN1,1.33913738491959,0.0068,0.0442264935064935
FBN1_S8,FBN1,0.37851162325373,0.241848492380516,0.395809558771773
FBP1L_S3,FBP1L,0.641546029087524,0.123296589828737,0.258031475914047
FBP1L_T1,FBP1L,0.0143552929770701,0.946332447235929,0.967585319672832
FBRL_S3,FBRL,0.250961573533219,0.631624053535571,0.745328289374679
FCHO2_S12,FCHO2,-0.0840642647884746,0.385966936766831,0.542346357836221
FCHO2_S2,FCHO2,0.464668267003444,0.193004879054646,0.341664345813244
FCHO2_S3,FCHO2,0.189033824390017,0.0777,0.193637279177354
FCHO2_S4,FCHO2,0.0426443374084937,0.764592530962532,0.846018425775599
FCHO2_S5,FCHO2,-0.150559676575381,0.520298689584891,0.654814999130843
FERM2_S12,FERM2,-0.111031312388744,0.529839713818925,0.663209045642876
FERM2_S6,FERM2,-0.028569152196771,0.894870567988616,0.935950438182015
FERM2_S7,FERM2,0.238786859587116,0.258539914395611,0.414547054942909
FES_T5,FES,0.31034012061215,0.251132851844577,0.405570242514557
FETUA_S4,FETUA,2.11103131238874,9.08e-05,0.00400200701754386
FETUA_S7,FETUA,1.83187724119167,1.74e-05,0.00192699130434783
FGD4_S10,FGD4,0.0426443374084937,0.791947188816404,0.862752125645541
FGD4_S9,FGD4,-0.443606651475615,0.150994725868909,0.291264112948787
FGD6_S3,FGD6,-0.0565835283663676,0.785315311434768,0.858140754890971
FHL2_S3,FHL2,2.83995958748953,0.0193,0.0833227586206897
FHOD1_S1,FHOD1,1.28688114778816,8.63e-05,0.00389360720720721
FIBA_S11,FIBA,-0.356143810225275,0.402348555035462,0.558909119033555
FIBA_S18,FIBA,-1.02147972741045,0.043660982654231,0.137345603726375
FIBA_S2,FIBA,0.238786859587116,0.330101582969456,0.487223320810797
FIBA_S3,FIBA,-0.400537929583729,0.0428,0.135949494949495
FIBA_S5,FIBA,-0.16349873228288,0.653257919648065,0.76144765694958
FIBG_T10,FIBG,-0.389566811762726,0.32062550282954,0.477882609686059
FIL1L_S3,FIL1L,1.36737106564853,0.0019,0.0210513274336283
FINC_S24,FINC,0.839959587489532,0.06269816265793,0.171390953678474
FIP1_S3,FIP1,-0.53605290024021,0.00278,0.0253131636363636
FIP1_S5,FIP1,0.16349873228288,0.34654019829722,0.503912111809663
FKB15_S2,FKB15,-0.0143552929770701,0.910353523032334,0.944412704335405
FKB15_S3,FKB15,-0.604071323668861,0.0373,0.12411853820598
FKB15_S4,FKB15,0.189033824390017,0.805891668497597,0.872789083196475
FKB15_S5,FKB15,-0.250961573533219,0.0114,0.061256652360515
FKB15_S6,FKB15,-0.111031312388744,0.266732665317597,0.422319692668519
FKBP8_S3,FKBP8,-0.933572638261024,0.340147128561067,0.497941192585157
FL2D_S12,FL2D,-0.344828496997441,0.20100066518842,0.351225167921705
FLCN_S3,FLCN,-0.36737106564853,0.00858,0.0507895159386069
FLI1_S11,FLI1,0.565597175854225,0.00732,0.0463445764854614
FLI1_S8,FLI1,0.831877241191673,5.8e-05,0.00319191208791209
FLNA_S1,FLNA,0.124328135002202,0.871458462942245,0.920925552334873
FLNA_S10,FLNA,0.604071323668861,0.0595,0.165818586533111
FLNA_S12,FLNA,0.214124805352847,0.345511414291378,0.502916607933676
FLNA_S15,FLNA,0.321928094887362,0.0709,0.184259055526725
FLNA_S17,FLNA,0.214124805352847,0.17149392142205,0.315171214121698
FLNA_S3,FLNA,1.4541758931858,0.00787,0.0481232722832723
FLNA_S4,FLNA,1.33342373372519,0.000319,0.00832058333333333
FLNA_S7,FLNA,1.0496307677246,0.000482,0.0102918644067797
FLNA_S8,FLNA,2.14730669878029,0.0033,0.0280584040747029
FLNA_S9,FLNA,-0.495695162624069,0.222622965922687,0.375638751125612
FLNA_T3,FLNA,0.344828496997441,0.124368438353405,0.259511714238689
FLNA_T7,FLNA,1.23266075679027,0.0463,0.142251779141104
FLNB_S1,FLNB,-2.33342373372519,0.00359,0.0296526315789474
FLNB_S3,FLNB,-0.432959407276106,0.0118,0.0622046315789474
FLNB_S6,FLNB,0.150559676575381,0.267995342420967,0.423913767920034
FLNC_S3,FLNC,0.713695814843359,0.160502136168709,0.301724736461297
FMNL1_S22,FMNL1,0,0.994474735987635,0.996464481357758
FMNL1_S3,FMNL1,0.687060688339892,0.00421,0.0320908371385084
FMNL1_S7,FMNL1,0.941106310946431,0.0044,0.0329868263473054
FMO5_S3,FMO5,-1.16349873228288,0.14753903416895,0.288172965334673
FNBP1_S3,FNBP1,1.30451104180995,9.12e-06,0.00163117714285714
FNBP1_T1,FNBP1,1.25096157353322,0.0117,0.0620694915254237
FND3A_S2,FND3A,-0.782408564927373,0.198048772953888,0.347647143396835
FND3A_S3,FND3A,-0.321928094887362,0.07,0.183513225300575
FND3B_S2,FND3B,0.20163386116965,0.697015241129309,0.795499618864079
FND3B_S3,FND3B,-0.650764559116902,0.000254,0.00735278612716763
FNIP1_S3,FNIP1,-0.495695162624069,0.140321945615613,0.279807290396628
FOG1_S1,FOG1,-0.604071323668861,0.0856,0.204135619047619
FOG1_S8,FOG1,0.238786859587116,0.340072073341696,0.497941192585157
FOXA1_S15,FOXA1,-0.475084882948783,0.0814,0.198081243926142
FOXA1_S4,FOXA1,0.137503523749935,0.821343666727491,0.883628159607148
FOXA3_S4,FOXA3,0.137503523749935,0.821343666727491,0.883628159607148
FOXK1_S1_S5,FOXK1,0.75702324650746,0.00233,0.0229697637795276
FOXK1_S3,FOXK1,0.941106310946431,0.191162832605685,0.339242900669479
FOXK1_S5,FOXK1,-0.422233000683048,0.00556,0.038459226519337
FOXK1_S6,FOXK1,-0.545968369105293,0.11722299953037,0.251435306252955
FOXK2_S3,FOXK2,0.321928094887362,0.044,0.137978710081403
FOXO1_S7,FOXO1,0.16349873228288,0.14868634987155,0.289510591040716
FR8P1_S1,FR8P1,0.722466024471091,0.0321,0.112822023935844
FRM4A_S12,FRM4A,-0.238786859587116,0.50733875820839,0.644207023607408
FRM4A_S7,FRM4A,-0.0143552929770701,0.952228656849073,0.970865258311426
FRMD8_S1,FRMD8,0.722466024471091,0.0321,0.112822023935844
FRMD8_S4,FRMD8,1.25701061820602,0.218742731800301,0.371343593510477
FRYL_S1,FRYL,-0.238786859587116,0.272614789069173,0.428591472018389
FRY_S3,FRY,0.516015147003665,0.122047257523352,0.256381151710129
FTCD_S2,FTCD,-2.0036022366802,0.00167,0.0193149191685912
FUBP1_S10,FUBP1,-0.55581615506164,0.0623,0.170901484788208
FUBP2_S2,FUBP2,-0.176322772640463,0.49894776208538,0.637535747027304
FUBP2_S4,FUBP2,-0.189033824390017,0.266588261737978,0.422319692668519
FUND2_S1,FUND2,-0.36737106564853,0.051,0.150151675485009
FUND2_S4,FUND2,-0.37851162325373,0.0848,0.202904156712852
FXR2_S4,FXR2,-0.0840642647884746,0.594825235559781,0.715046754604749
FYB_S11,FYB,0.0565835283663675,0.789961757675268,0.861526237464665
FYN_S3,FYN,1,0.031,0.111129563350036
FYN_S8,FYN,0.20163386116965,0.180097402050975,0.325800538252103
FYV1_S3,FYV1,0.20163386116965,0.535696612101966,0.667355381444439
G3BP1_S1,G3BP1,-0.823749360308273,0.00874,0.0514940235294118
G3BP1_S17,G3BP1,-0.389566811762726,0.0578,0.162073012318029
G3BP1_S2,G3BP1,-0.27500704749987,0.491830014681857,0.631935944558301
G3BP1_S3,G3BP1,-1.64616265715789,0.000515,0.0103996774193548
G3P_S10,G3P,-0.454175893185802,0.041337607478924,0.132534403491966
G3P_S17,G3P,-0.454175893185802,0.164532451629054,0.306423443932902
G3P_S6,G3P,-0.650764559116902,0.0144,0.0698114230396902
G3P_T14,G3P,-0.739848102699327,0.0147,0.0709909353905497
G3P_T15,G3P,0.739848102699327,0.394134600172423,0.550425565438788
G3P_T20,G3P,0.53605290024021,0.144741096452093,0.284037386768057
G3P_T22,G3P,-0.526068811667588,0.0193,0.0833227586206897
G3P_T8,G3P,-0.704871964456353,0.119833270331037,0.253752650240099
G3P_Y5_S9,G3P,-1.29278174922785,0.14643543227926,0.286464314396302
G6PI_S11,G6PI,-1.47508488294878,0.253171383893306,0.408204214596805
G6PI_T4,G6PI,-0.765534746362977,0.00454,0.0334850073637702
GA2L1_S3,GA2L1,0.238786859587116,0.551683332668994,0.680041597954381
GAB1_S2,GAB1,0.286881147788162,0.259984344168629,0.416051215485558
GAB1_S3,GAB1,0.111031312388744,0.849052342744638,0.904692368609606
GAB2_S1,GAB2,0.687060688339892,0.0932,0.216286190917516
GALT_S28,GALT,-1.28095631383106,0.00139,0.0178033759590793
GANP_S8,GANP,-0.0565835283663676,0.597365917709735,0.716064393196885
GAS2_S6,GAS2,-0.356143810225275,0.295588201466479,0.45196176719893
GAS2_T5,GAS2,0.545968369105292,0.490939204562087,0.631889570701747
GATM_S1,GATM,-1.04264433740849,0.0477,0.145128554070474
GATM_S12,GATM,0.400537929583729,0.0755,0.190768920282543
GBF1_S10,GBF1,-0.0143552929770701,0.895559152586635,0.935950438182015
GBF1_S6,GBF1,-0.20163386116965,0.499753939916986,0.637972911318956
GBG12_S1,GBG12,-0.189033824390017,0.56055249254255,0.687208539205163
GBG12_S3,GBG12,1.20163386116965,0.00106,0.0152982132564841
GCOM2_S3,GCOM2,-0.0565835283663676,0.579141769575799,0.70175223373714
GCP60_S9,GCP60,0,0.973421080230404,0.983811805614963
GCST_S3,GCST,-0.863938450423972,0.000355,0.00867239024390244
GDIR1_S1,GDIR1,0.454175893185802,0.304996032466025,0.461177575661188
GELS_S3,GELS,1.38956681176273,0.45004208875968,0.597827793238323
GEM_S2,GEM,1.09761079662642,0.00105,0.0152860465116279
GEPH_S3,GEPH,-1.13750352374993,0.000425,0.00943985840707965
GEPH_S4,GEPH,-0.321928094887362,0.514800454246357,0.651132161460977
GFPT1_S3,GFPT1,-1.31614574229336,0.000205,0.00626
GFPT2_Y1,GFPT2,-0.839959587489532,0.000164,0.00547541333333333
GGYF1_S1,GGYF1,1,3.04e-06,0.00108745142857143
GGYF1_S15,GGYF1,-0.443606651475615,0.0678,0.179557059756742
GGYF2_S10,GGYF2,-0.0976107966264223,0.58689534651399,0.708659794973055
GGYF2_S14,GGYF2,0.0426443374084937,0.800259304145884,0.869348936043945
GGYF2_S16,GGYF2,-0.516015147003665,0.0698,0.183398950682057
GGYF2_S5,GGYF2,-0.704871964456353,0.450712547478694,0.598358473525837
GGYF2_S9,GGYF2,-0.613531652917927,0.145230859941858,0.284552483015972
GGYF2_T21,GGYF2,-0.214124805352847,0.263997889293328,0.41971473954952
GHDC_S1,GHDC,-0.176322772640463,0.424891101502635,0.57540687840054
GIPC1_S1,GIPC1,-0.20163386116965,0.699049896196165,0.797095145753733
GIPC1_S8,GIPC1,0.895302621333307,1.11e-05,0.00168450909090909
GIT1_S3,GIT1,0.250961573533219,0.247411971618409,0.402154869803633
GIT2_S9,GIT2,0.903038270112912,0.00136,0.0174637948717949
GLCE_S3,GLCE,-0.389566811762726,0.140776916579931,0.280182173506127
GLCI1_S3,GLCI1,-0.389566811762726,0.134506500506205,0.271397483696646
GLCI1_S4,GLCI1,0.16349873228288,0.233196229112543,0.386832300561648
GLCI1_T8,GLCI1,0.20163386116965,0.255290986435647,0.410696196617321
GMEB2_S3,GMEB2,0.22650852980868,0.166771071108534,0.30898613544637
GMIP_S4,GMIP,1.24488705912353,5.16e-05,0.00297026206896552
GMPR2_S3,GMPR2,0.263034405833794,0.0836,0.201768096385542
GOGA1_S3,GOGA1,-1.81147103052984,0.0364,0.122015528781794
GOGA2_S7,GOGA2,-0.27500704749987,0.473414069003814,0.616607973360494
GOGA3_S3,GOGA3,-0.16349873228288,0.448861504968942,0.596892835072879
